CodigoASIN,PreguntasRespondidas,Moneda,EntregaEnvio,Dominio,Caracteristicas,CantidadImagenes,Valoracion,NumeroResenas,NombreVendedor,FechaRegistro,Titulo,EnlaceURL,CantidadVideos,Categorias
1538728621,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 13 mins"",""Arrives before Christmas""]",www.amazon.com,[],4,4.8 out of 5 stars,13371,Amazon,2021-12-21T23:46:21.037Z,The Wish,https://www.amazon.com/dp/1538728621,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
1538731754,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.6 out of 5 stars,10334,-OnTimeBooks-,2021-12-21T23:46:18.208Z,"Dark Sacred Night (A Renée Ballard and Harry Bosch Novel, 21)",https://www.amazon.com/dp/1538731754,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
1538733722,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 7 hrs 24 mins"",""Arrives before Christmas"",""FREE delivery January 14 - 18 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 8 - 15"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],4,4.6 out of 5 stars,14978,Rich Media Direct,2021-12-21T23:51:04.113Z,"The Night Fire (A Renée Ballard and Harry Bosch Novel, 22)",https://www.amazon.com/dp/1538733722,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
1538736330,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery January 4 - 11 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Wednesday, December 29"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.5 out of 5 stars,21790,-OnTimeBooks-,2021-12-21T23:46:20.599Z,"Fair Warning (Jack McEvoy, 3)",https://www.amazon.com/dp/1538736330,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
1538748215,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 9 mins"",""Arrives before Christmas"",""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon. Order within 19 hrs 24 mins"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.4 out of 5 stars,21961,Jenson Books Inc,2021-12-21T23:51:03.908Z,Win,https://www.amazon.com/dp/1538748215,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
1538748231,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery January 4 - 5 if you spend $25 on items shipped by Amazon"",""Or fastest delivery December 28 - 29"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.4 out of 5 stars,21961,BleuShoeBoutique,2021-12-21T23:46:25.526Z,Win (Windsor Horne Lockwood III),https://www.amazon.com/dp/1538748231,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
1538750589,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 9 mins"",""Arrives before Christmas"",""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon. Order within 13 hrs 24 mins"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],4,4.5 out of 5 stars,12741,GRACEful-e,2021-12-21T23:51:02.003Z,One Good Deed (An Archer Novel),https://www.amazon.com/dp/1538750589,0,"[""Books"",""Literature & Fiction"",""Action & Adventure""]"
1538752530,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery January 5 - 7 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 30"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.5 out of 5 stars,34833,VMG Books & Media,2021-12-21T23:46:16.122Z,"The Law of Innocence (A Lincoln Lawyer Novel, 6)",https://www.amazon.com/dp/1538752530,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
1538752549,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery December 31 - January 4 if you spend $25 on items shipped by Amazon"",""Or fastest delivery December 24 - 28"",""May arrive after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],4,4.5 out of 5 stars,34833,-OnTimeBooks-,2021-12-21T23:46:17.671Z,"The Law of Innocence (A Lincoln Lawyer Novel, 6)",https://www.amazon.com/dp/1538752549,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
153876153X,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery January 11 - 13 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 5 - 6"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],4,4.4 out of 5 stars,14681,-OnTimeBooks-,2021-12-21T23:46:27.685Z,"Long Road to Mercy (An Atlee Pine Thriller, 1)",https://www.amazon.com/dp/153876153X,0,"[""Books"",""Literature & Fiction"",""Action & Adventure""]"
1538761637,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""FREE delivery January 15 - 20 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 9 - 17"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.6 out of 5 stars,13852,-OnTimeBooks-,2021-12-21T23:46:16.541Z,"A Minute to Midnight (An Atlee Pine Thriller, 2)",https://www.amazon.com/dp/1538761637,0,"[""Books"",""Literature & Fiction"",""Action & Adventure""]"
1538761653,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 9 mins"",""Arrives before Christmas"",""FREE delivery February 28 - March 2 if you spend $25 on items shipped by Amazon"",""Or fastest delivery February 22 - 23"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.5 out of 5 stars,26102,Rye Berry Books,2021-12-21T23:51:06.443Z,"Daylight (An Atlee Pine Thriller, 3)",https://www.amazon.com/dp/1538761653,0,"[""Books"",""Literature & Fiction"",""Action & Adventure""]"
1538761696,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 5 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery Wednesday, December 29 if you spend $25 on items shipped by Amazon"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],4,4.5 out of 5 stars,26102,Jenson Books Inc,2021-12-21T23:46:16.643Z,"Daylight (An Atlee Pine Thriller, 3)",https://www.amazon.com/dp/1538761696,0,"[""Books"",""Literature & Fiction"",""Action & Adventure""]"
1539427765,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery January 7 - 9 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 3 - 4"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.5 out of 5 stars,11898,Your Prime Store,2021-12-21T23:46:17.685Z,Punk 57,https://www.amazon.com/dp/1539427765,0,"[""Books"",""Romance"",""New Adult & College""]"
1544512279,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 13 mins"",""Arrives before Christmas""]",www.amazon.com,[],2,4.8 out of 5 stars,45758,Amazon,2021-12-21T23:46:22.747Z,Can't Hurt Me: Master Your Mind and Defy the Odds,https://www.amazon.com/dp/1544512279,0,"[""Books"",""Self-Help"",""Motivational""]"
1546595902,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 13 mins"",""Arrives before Christmas""]",www.amazon.com,[],2,4.6 out of 5 stars,23170,Amazon,2021-12-21T23:46:23.902Z,Difficult Riddles For Smart Kids: 300 Difficult Riddles And Brain Teasers Families Will Love (Books for Smart Kids),https://www.amazon.com/dp/1546595902,0,"[""Books"",""Children's Books"",""Activities, Crafts & Games""]"
1547601329,0,USD,"[""FREE delivery December 31 - January 4"",""Or fastest delivery December 24 - 31"",""May arrive after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""$3.99 delivery December 29 - January 6. "",""Or fastest delivery December 28 - January 4. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.6 out of 5 stars,19933,Goodwill Industries of Kansas Inc,2021-12-21T23:46:21.424Z,Throne of Glass (Collector's Edition),https://www.amazon.com/dp/1547601329,0,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]"
1542000173,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 5 hrs 13 mins"",""Arrives before Christmas""]",www.amazon.com,[],3,4.3 out of 5 stars,13122,Amazon,2021-12-21T23:46:20.187Z,Layla,https://www.amazon.com/dp/1542000173,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
1542004527,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 13 mins"",""Arrives before Christmas"",""$1 delivery January 4 - 7. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],4,4.5 out of 5 stars,46944,New Chapter Recycling,2021-12-21T23:46:24.098Z,When We Believed in Mermaids: A Novel,https://www.amazon.com/dp/1542004527,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
1542005132,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon. Order within 5 hrs 13 mins"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""FREE delivery January 4 - 7. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.5 out of 5 stars,25606,Great Time Books,2021-12-21T23:46:38.918Z,The Dressmaker's Gift,https://www.amazon.com/dp/1542005132,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
1542005159,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery January 4 - 11. "",""Or fastest delivery December 29 - 30. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.4 out of 5 stars,15433,Goodwill Industries of Houston,2021-12-21T23:46:31.890Z,The Skylark's Secret,https://www.amazon.com/dp/1542005159,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
1542005221,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery January 17 - 19 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 11 - 13"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],4,4.4 out of 5 stars,43355,textgood,2021-12-21T23:46:35.954Z,"If You Tell: A True Story of Murder, Family Secrets, and the Unbreakable Bond of Sisterhood",https://www.amazon.com/dp/1542005221,0,"[""Books"",""Biographies & Memoirs"",""True Crime""]"
154200523X,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery January 6 - 8 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 4 - 5"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],4,4.4 out of 5 stars,43355,TEXAS B00KW0RM,2021-12-21T23:46:21.911Z,"If You Tell: A True Story of Murder, Family Secrets, and the Unbreakable Bond of Sisterhood",https://www.amazon.com/dp/154200523X,0,"[""Books"",""Biographies & Memoirs"",""True Crime""]"
1542016428,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon. Order within 5 hrs 13 mins"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""$3.99 delivery January 4 - 10. "",""Or fastest delivery December 30 - January 4. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.6 out of 5 stars,12701,Goodwill of Orange County,2021-12-21T23:46:23.675Z,Regretting You,https://www.amazon.com/dp/1542016428,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
1542019508,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 5 hrs 13 mins"",""Arrives before Christmas""]",www.amazon.com,[],2,4.4 out of 5 stars,17286,Blue Umbrella Books,2021-12-21T23:46:26.508Z,Devoted,https://www.amazon.com/dp/1542019508,0,"[""Books"",""Literature & Fiction"",""Action & Adventure""]"
1542019516,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 13 mins"",""Arrives before Christmas"",""$3.99 delivery January 4 - 10. "",""Or fastest delivery December 29 - January 4. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],4,4.4 out of 5 stars,17286,Missouri_Goodwill_Industries,2021-12-21T23:46:25.254Z,Devoted,https://www.amazon.com/dp/1542019516,0,"[""Books"",""Literature & Fiction"",""Action & Adventure""]"
1542019818,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 13 mins"",""Arrives before Christmas""]",www.amazon.com,[],2,4.2 out of 5 stars,16688,Amazon,2021-12-21T23:46:22.615Z,This Magnificent Dappled Sea: A Novel,https://www.amazon.com/dp/1542019818,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
1542019850,0,USD,"[""FREE delivery Wednesday, December 29 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Tuesday, December 28. Order within 7 hrs 13 mins"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""FREE delivery January 16 - 18 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 10 - 14"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.5 out of 5 stars,10203,Friends of Fauquier Library,2021-12-21T23:46:36.648Z,Elsewhere,https://www.amazon.com/dp/1542019850,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
